user_id,pred_prob,buy,country,model_version,proxy_segment,group_low_threshold,group_high_threshold
user_000516,0.6350705684107671,0,MY,lgbm_v1,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000517,0.7046360346833138,1,SG,lgbm_v1,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000518,0.3110356500031623,1,JP,lgbm_v2,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000519,0.6582087427782398,0,SG,lgbm_v1,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000520,0.919671724380917,1,SG,lgbm_v2,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000521,0.7381122150480257,1,SG,lgbm_v1,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000522,0.858999304015306,0,MY,lgbm_v2,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000523,0.8750781409150884,1,JP,lgbm_v1,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000524,0.94824680703349,1,MY,lgbm_v2,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000525,0.2904372274304045,1,SG,lgbm_v2,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000526,0.2774407470467487,0,JP,lgbm_v1,nonbuyer_gray_zone,0.2764472328901533,0.5246632750463913
user_000527,0.7355681489701729,1,ID,lgbm_v2,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000528,0.8198714922509912,1,JP,lgbm_v2,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000529,0.0805335948128732,0,ID,lgbm_v2,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000530,0.7345541810167638,1,ID,lgbm_v2,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000531,0.5919382337824977,0,SG,lgbm_v1,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000532,0.5297233986765304,1,ID,lgbm_v1,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000533,0.1187978336389396,1,SG,lgbm_v2,one_time_buyer_proxy,0.28674225004083453,0.7468601249687571
user_000534,0.3470047601271764,0,JP,lgbm_v1,nonbuyer_gray_zone,0.2764472328901533,0.5246632750463913
user_000535,0.6553734935399974,1,JP,lgbm_v2,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000536,0.0713637944075409,0,JP,lgbm_v1,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000537,0.9817331544235208,1,JP,lgbm_v2,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000538,0.2878637695480295,0,MY,lgbm_v1,nonbuyer_gray_zone,0.2764472328901533,0.5246632750463913
user_000539,0.779067296122691,1,JP,lgbm_v1,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000540,0.2951067871068105,1,MY,lgbm_v1,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000541,0.8434460372733279,0,SG,lgbm_v1,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000542,0.6700890428027301,1,ID,lgbm_v2,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000543,0.9292881718384068,1,ID,lgbm_v1,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000544,0.0341861207797803,0,MY,lgbm_v2,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000545,0.1097596961866373,0,JP,lgbm_v2,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000546,0.3969934336023893,1,SG,lgbm_v2,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000547,0.1442298817726124,0,SG,lgbm_v2,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000548,0.5181771871061304,1,ID,lgbm_v2,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000549,0.5964508838305583,1,JP,lgbm_v2,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000550,0.8278481765780351,0,MY,lgbm_v2,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000551,0.7230317135735603,1,JP,lgbm_v1,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000552,0.4410937344175376,1,SG,lgbm_v1,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000553,0.7209944114622245,0,SG,lgbm_v1,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000554,0.6982968390225948,0,JP,lgbm_v2,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000555,0.3286711056361254,1,ID,lgbm_v2,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000556,0.0391490710176864,0,ID,lgbm_v2,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000557,0.5997578773489897,0,ID,lgbm_v2,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000558,0.088216175178345,0,ID,lgbm_v2,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000559,0.7545786099156899,0,MY,lgbm_v1,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000560,0.7153576197249103,1,SG,lgbm_v1,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000561,0.0788389967624376,0,ID,lgbm_v1,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000562,0.0507318928040399,0,SG,lgbm_v2,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000563,0.0989236343952108,0,MY,lgbm_v2,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000564,0.7243454085618479,0,ID,lgbm_v1,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000565,0.8913039342973299,1,JP,lgbm_v2,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000566,0.0339673971909073,1,MY,lgbm_v2,one_time_buyer_proxy,0.28674225004083453,0.7468601249687571
user_000567,0.1694903833875523,0,MY,lgbm_v1,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000568,0.5545265192531947,1,ID,lgbm_v2,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000569,0.6186290629853748,0,JP,lgbm_v1,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000570,0.925709332493972,1,JP,lgbm_v1,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000571,0.2211064107794644,1,SG,lgbm_v1,one_time_buyer_proxy,0.28674225004083453,0.7468601249687571
user_000572,0.5075701629563951,1,JP,lgbm_v1,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000573,0.6295198249555327,1,MY,lgbm_v2,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000574,0.2404300177987073,0,MY,lgbm_v2,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000575,0.1523465439802741,1,JP,lgbm_v1,one_time_buyer_proxy,0.28674225004083453,0.7468601249687571
user_000576,0.5051669035713604,1,JP,lgbm_v1,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000577,0.3478108736899805,0,MY,lgbm_v2,nonbuyer_gray_zone,0.2764472328901533,0.5246632750463913
user_000578,0.8689248225059032,1,SG,lgbm_v1,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000579,0.4377775307103299,0,ID,lgbm_v2,nonbuyer_gray_zone,0.2764472328901533,0.5246632750463913
user_000580,0.2324338757549634,1,ID,lgbm_v2,one_time_buyer_proxy,0.28674225004083453,0.7468601249687571
user_000581,0.1139496572097166,0,MY,lgbm_v1,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000582,0.0530223468733658,1,MY,lgbm_v1,one_time_buyer_proxy,0.28674225004083453,0.7468601249687571
user_000583,0.9255766198081772,0,ID,lgbm_v2,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000584,0.4892306942068457,1,SG,lgbm_v1,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000585,0.9007804186284532,1,SG,lgbm_v2,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000586,0.4206239862603402,1,MY,lgbm_v1,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000587,0.3054311774022413,1,ID,lgbm_v1,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000588,0.4929509665226954,0,JP,lgbm_v2,nonbuyer_gray_zone,0.2764472328901533,0.5246632750463913
user_000589,0.4521186883765204,1,JP,lgbm_v1,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000590,0.119240888012573,0,MY,lgbm_v2,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000591,0.0739597827003355,0,JP,lgbm_v1,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000592,0.2267393080615541,1,SG,lgbm_v1,one_time_buyer_proxy,0.28674225004083453,0.7468601249687571
user_000593,0.4552302131630376,1,JP,lgbm_v2,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000594,0.0882186091651144,1,SG,lgbm_v1,one_time_buyer_proxy,0.28674225004083453,0.7468601249687571
user_000595,0.7397271497932801,0,SG,lgbm_v1,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000596,0.5307423393125225,1,ID,lgbm_v1,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000597,0.8866483059298851,1,ID,lgbm_v1,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000598,0.0604305868890303,0,ID,lgbm_v2,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000599,0.3253064909787899,1,ID,lgbm_v1,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000600,0.5345157656247477,0,SG,lgbm_v2,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000601,0.3326461851640557,0,JP,lgbm_v1,nonbuyer_gray_zone,0.2764472328901533,0.5246632750463913
user_000602,0.8883536005561183,1,JP,lgbm_v2,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000603,0.6848655402240705,1,MY,lgbm_v2,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000604,0.9413504862005436,1,MY,lgbm_v2,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000605,0.5547042128482628,1,MY,lgbm_v2,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000606,0.6048159104662281,0,ID,lgbm_v2,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000607,0.7461136762876077,1,SG,lgbm_v1,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000608,0.2912820008180597,0,JP,lgbm_v1,nonbuyer_gray_zone,0.2764472328901533,0.5246632750463913
user_000609,0.760847318165182,1,MY,lgbm_v1,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000610,0.7514796984672929,0,JP,lgbm_v2,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000611,0.5318727657465404,0,ID,lgbm_v1,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000612,0.0809239576498643,1,ID,lgbm_v1,one_time_buyer_proxy,0.28674225004083453,0.7468601249687571
user_000613,0.9610305116517552,1,MY,lgbm_v1,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000614,0.0973791160603488,0,SG,lgbm_v2,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000615,0.436396002789682,1,ID,lgbm_v1,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000616,0.2275585071821809,1,ID,lgbm_v2,one_time_buyer_proxy,0.28674225004083453,0.7468601249687571
user_000617,0.8529072008486918,1,ID,lgbm_v1,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000618,0.10260237272436,1,SG,lgbm_v1,one_time_buyer_proxy,0.28674225004083453,0.7468601249687571
user_000619,0.0732166234353027,0,MY,lgbm_v1,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000620,0.7449892223636775,1,SG,lgbm_v1,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000621,0.0310577335788551,0,JP,lgbm_v2,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000622,0.9120885876643166,1,ID,lgbm_v1,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000623,0.9611388031651642,1,ID,lgbm_v2,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000624,0.5010349253935774,0,SG,lgbm_v1,nonbuyer_gray_zone,0.2764472328901533,0.5246632750463913
user_000625,0.0292729429567291,0,ID,lgbm_v1,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000626,0.931347416587677,1,JP,lgbm_v1,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000627,0.4687135313943276,1,MY,lgbm_v2,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000628,0.656662601048656,0,MY,lgbm_v1,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000629,0.7696034104153995,1,MY,lgbm_v1,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000630,0.7700373967759679,1,SG,lgbm_v2,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000631,0.5331313161274813,1,SG,lgbm_v2,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000632,0.4451904419006228,0,ID,lgbm_v1,nonbuyer_gray_zone,0.2764472328901533,0.5246632750463913
user_000633,0.235447560801685,1,JP,lgbm_v1,one_time_buyer_proxy,0.28674225004083453,0.7468601249687571
user_000634,0.3617718399431818,0,MY,lgbm_v1,nonbuyer_gray_zone,0.2764472328901533,0.5246632750463913
user_000635,0.5923070084913384,0,MY,lgbm_v2,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000636,0.3571754823304341,0,JP,lgbm_v2,nonbuyer_gray_zone,0.2764472328901533,0.5246632750463913
user_000637,0.5678890645197203,1,SG,lgbm_v2,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000638,0.2092385555444012,1,MY,lgbm_v2,one_time_buyer_proxy,0.28674225004083453,0.7468601249687571
user_000639,0.7709308919793351,1,SG,lgbm_v2,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000640,0.1025066638691941,0,MY,lgbm_v2,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000641,0.0959368887644993,1,JP,lgbm_v2,one_time_buyer_proxy,0.28674225004083453,0.7468601249687571
user_000642,0.2077932695771095,0,MY,lgbm_v2,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000643,0.0505061328910518,0,MY,lgbm_v2,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000644,0.300289261732226,0,ID,lgbm_v1,nonbuyer_gray_zone,0.2764472328901533,0.5246632750463913
user_000645,0.6442527313451295,1,MY,lgbm_v1,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000646,0.8843902334276872,1,ID,lgbm_v2,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000647,0.8460232075866946,1,ID,lgbm_v2,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000648,0.1742604450558534,0,MY,lgbm_v1,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000649,0.5802302903267914,0,ID,lgbm_v1,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000650,0.6402678390875673,0,JP,lgbm_v1,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000651,0.0266857193654085,0,MY,lgbm_v1,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000652,0.7811728510675514,1,ID,lgbm_v2,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000653,0.4529370356090466,0,JP,lgbm_v2,nonbuyer_gray_zone,0.2764472328901533,0.5246632750463913
user_000654,0.6883631005577682,0,SG,lgbm_v1,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000655,0.1535176054953539,1,JP,lgbm_v1,one_time_buyer_proxy,0.28674225004083453,0.7468601249687571
user_000656,0.4876037862328582,1,SG,lgbm_v2,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000657,0.5014738660452652,1,SG,lgbm_v1,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000658,0.0296515604084963,0,JP,lgbm_v1,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000659,0.2487101216482539,0,MY,lgbm_v1,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000660,0.8964742657044833,1,ID,lgbm_v1,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000661,0.2034608971201832,1,ID,lgbm_v1,one_time_buyer_proxy,0.28674225004083453,0.7468601249687571
user_000662,0.5950326435636706,0,MY,lgbm_v1,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000663,0.5734172040760221,1,MY,lgbm_v2,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000664,0.434056102090274,1,JP,lgbm_v2,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000665,0.6360042294780573,0,ID,lgbm_v1,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000666,0.5638799764445925,0,SG,lgbm_v2,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000667,0.3301321556573681,1,ID,lgbm_v2,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000668,0.9127318904135372,1,SG,lgbm_v2,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000669,0.5171396472145773,1,ID,lgbm_v1,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000670,0.0773718148785717,0,ID,lgbm_v1,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000672,0.0710729590432918,0,MY,lgbm_v1,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000673,0.813986775587047,1,SG,lgbm_v1,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000674,0.0777821701891953,0,SG,lgbm_v2,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000675,0.2464956144906658,0,JP,lgbm_v2,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000676,0.5020693500279596,0,MY,lgbm_v2,nonbuyer_gray_zone,0.2764472328901533,0.5246632750463913
user_000677,0.3335782710356056,0,MY,lgbm_v2,nonbuyer_gray_zone,0.2764472328901533,0.5246632750463913
user_000678,0.2476364493804579,0,JP,lgbm_v1,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000679,0.1179094984528978,1,ID,lgbm_v1,one_time_buyer_proxy,0.28674225004083453,0.7468601249687571
user_000680,0.0298049030204167,0,ID,lgbm_v2,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000681,0.8279458777303668,0,ID,lgbm_v1,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000682,0.1545202201029984,1,SG,lgbm_v2,one_time_buyer_proxy,0.28674225004083453,0.7468601249687571
user_000683,0.6716749923773625,1,SG,lgbm_v2,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000684,0.0652293080980214,0,JP,lgbm_v1,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000685,0.3504998805189653,0,SG,lgbm_v2,nonbuyer_gray_zone,0.2764472328901533,0.5246632750463913
user_000686,0.0962886583913486,0,ID,lgbm_v1,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000688,0.8497639587273693,1,ID,lgbm_v1,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000689,0.144323184637609,1,ID,lgbm_v1,one_time_buyer_proxy,0.28674225004083453,0.7468601249687571
user_000690,0.7683915237389646,0,JP,lgbm_v1,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000691,0.4029962078095667,0,ID,lgbm_v2,nonbuyer_gray_zone,0.2764472328901533,0.5246632750463913
user_000692,0.7149811496434343,1,MY,lgbm_v1,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000694,0.2310369876932482,0,SG,lgbm_v2,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000695,0.9500296585207424,1,ID,lgbm_v2,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000696,0.30022834283912,1,JP,lgbm_v1,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000697,0.1000336345991725,0,SG,lgbm_v1,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000698,0.5921169048175062,0,SG,lgbm_v1,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000699,0.6443827628993976,1,SG,lgbm_v1,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000700,0.6724897819737888,0,ID,lgbm_v1,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000701,0.4320744599145225,1,MY,lgbm_v2,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000702,0.2768330757020616,0,ID,lgbm_v2,nonbuyer_gray_zone,0.2764472328901533,0.5246632750463913
user_000703,0.6526339440843889,0,SG,lgbm_v2,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000704,0.531682697986563,0,ID,lgbm_v1,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000705,0.0256430908529007,1,ID,lgbm_v1,one_time_buyer_proxy,0.28674225004083453,0.7468601249687571
user_000706,0.7631537545245903,1,JP,lgbm_v2,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000707,0.0551315857829847,0,JP,lgbm_v1,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000708,0.1657783696071062,1,JP,lgbm_v2,one_time_buyer_proxy,0.28674225004083453,0.7468601249687571
user_000709,0.5591597502524006,1,JP,lgbm_v2,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000710,0.6371072045657965,1,MY,lgbm_v2,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000711,0.8600975427254993,1,JP,lgbm_v2,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000712,0.0898543082368983,1,MY,lgbm_v1,one_time_buyer_proxy,0.28674225004083453,0.7468601249687571
user_000713,0.3268367533752352,1,ID,lgbm_v1,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000714,0.0832805186619912,0,JP,lgbm_v1,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000715,0.046140809233677,1,MY,lgbm_v1,one_time_buyer_proxy,0.28674225004083453,0.7468601249687571
user_000716,0.565831019468189,0,JP,lgbm_v2,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000717,0.5468514976859573,1,ID,lgbm_v2,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000718,0.2708244626916579,0,MY,lgbm_v1,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000719,0.1581221741780882,0,SG,lgbm_v1,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000720,0.6953453427080085,0,MY,lgbm_v2,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000721,0.4296293753700528,0,ID,lgbm_v2,nonbuyer_gray_zone,0.2764472328901533,0.5246632750463913
user_000722,0.0971662777732969,0,SG,lgbm_v2,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000723,0.0668856095797677,0,JP,lgbm_v1,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000724,0.554828176633741,0,SG,lgbm_v1,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000725,0.701997922684446,1,MY,lgbm_v1,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000726,0.3156947818423605,1,MY,lgbm_v1,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000727,0.4823473568440835,1,MY,lgbm_v1,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000728,0.2067408020311895,0,JP,lgbm_v1,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000729,0.1943698511963188,1,JP,lgbm_v2,one_time_buyer_proxy,0.28674225004083453,0.7468601249687571
user_000730,0.0231846950779161,0,JP,lgbm_v1,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000731,0.1146034404439515,0,ID,lgbm_v1,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000732,0.0667466413221319,0,MY,lgbm_v1,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000733,0.6849006097017828,1,JP,lgbm_v1,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000734,0.382631223497584,1,MY,lgbm_v2,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000735,0.1455868866955645,1,MY,lgbm_v2,one_time_buyer_proxy,0.28674225004083453,0.7468601249687571
user_000736,0.7424783654346014,1,JP,lgbm_v1,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000737,0.1134494726973955,1,JP,lgbm_v1,one_time_buyer_proxy,0.28674225004083453,0.7468601249687571
user_000739,0.7326774845333379,0,ID,lgbm_v2,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000740,0.0512201764682839,0,JP,lgbm_v2,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000741,0.0985188288593657,0,SG,lgbm_v1,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000742,0.8901428508100203,0,MY,lgbm_v2,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000743,0.3619504925943824,0,JP,lgbm_v2,nonbuyer_gray_zone,0.2764472328901533,0.5246632750463913
user_000744,0.8805885333056179,1,MY,lgbm_v1,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000745,0.8909723414316626,1,SG,lgbm_v2,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000746,0.6628010873730601,0,MY,lgbm_v1,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000747,0.9760852760631928,1,ID,lgbm_v2,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000748,0.8399223683164619,1,MY,lgbm_v2,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000749,0.1932476134221248,0,SG,lgbm_v2,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000751,0.338413918931054,1,MY,lgbm_v2,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000752,0.0263260340455891,0,ID,lgbm_v1,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000753,0.6968328788905302,1,ID,lgbm_v1,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000754,0.0324860658300407,0,MY,lgbm_v2,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000755,0.2250700970258878,1,JP,lgbm_v2,one_time_buyer_proxy,0.28674225004083453,0.7468601249687571
user_000756,0.1462938572804245,0,MY,lgbm_v1,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000757,0.3345583632493371,1,JP,lgbm_v2,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000758,0.9120581110146988,1,JP,lgbm_v2,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000759,0.6684215850011374,0,SG,lgbm_v2,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000760,0.3716187601117122,1,ID,lgbm_v2,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000761,0.9554803976251977,1,MY,lgbm_v2,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000763,0.8987468540172062,1,JP,lgbm_v2,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000764,0.9504102182653188,1,ID,lgbm_v2,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000765,0.263411237540407,0,SG,lgbm_v1,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000766,0.1425583066608591,1,ID,lgbm_v2,one_time_buyer_proxy,0.28674225004083453,0.7468601249687571
user_000767,0.2859453141219832,1,MY,lgbm_v2,one_time_buyer_proxy,0.28674225004083453,0.7468601249687571
user_000768,0.7768680802952538,1,ID,lgbm_v2,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000769,0.2548444860748947,1,MY,lgbm_v1,one_time_buyer_proxy,0.28674225004083453,0.7468601249687571
user_000770,0.1114381156100559,0,SG,lgbm_v1,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000771,0.865606957824384,1,SG,lgbm_v1,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
